,CS textfield,BB textfield,Stack,Head angle,Head tube length textfield,Seat stay junction0,Seat tube length,Seat angle,DT Length,BB diameter,ttd,dtd,csd,ssd,Chain stay position on BB,SSTopZOFFSET,Head tube upper extension2,Seat tube extension2,Head tube lower extension2,SEATSTAYbrdgshift,CHAINSTAYbrdgshift,SEATSTAYbrdgdia1,CHAINSTAYbrdgdia1,SEATSTAYbrdgCheck,CHAINSTAYbrdgCheck,Dropout spacing,Wall thickness Bottom Bracket,Wall thickness Top tube,Wall thickness Head tube,Wall thickness Down tube,Wall thickness Chain stay,Wall thickness Seat stay,Wall thickness Seat tube,ERD rear,Wheel width rear,BSD front,Wheel width front,ERD front,BSD rear,Display AEROBARS,BB length,Head tube diameter,Wheel cut,Seat tube diameter,Front Fender include,Rear Fender include,Number of cogs,Number of chainrings,Display RACK,FIRST color R_RGB,FIRST color G_RGB,FIRST color B_RGB,SPOKES composite front,SBLADEW front,SBLADEW rear,Saddle length,Saddle height,Down tube diameter,Seatpost LENGTH,MATERIAL OHCLASS: ALUMINIUM,MATERIAL OHCLASS: BAMBOO,MATERIAL OHCLASS: CARBON,MATERIAL OHCLASS: OTHER,MATERIAL OHCLASS: STEEL,MATERIAL OHCLASS: TITANIUM,Dropout spacing style OHCLASS: 0,Dropout spacing style OHCLASS: 1,Dropout spacing style OHCLASS: 2,Dropout spacing style OHCLASS: 3,Fork type OHCLASS: 0,Fork type OHCLASS: 1,Fork type OHCLASS: 2,Stem kind OHCLASS: 0,Stem kind OHCLASS: 1,Stem kind OHCLASS: 2,Handlebar style OHCLASS: 0,Handlebar style OHCLASS: 1,Handlebar style OHCLASS: 2,Head tube type OHCLASS: 0,Head tube type OHCLASS: 1,Head tube type OHCLASS: 2,Head tube type OHCLASS: 3,Top tube type OHCLASS: 0,Top tube type OHCLASS: 1,bottle SEATTUBE0 show OHCLASS: False,bottle SEATTUBE0 show OHCLASS: True,bottle DOWNTUBE0 show OHCLASS: False,bottle DOWNTUBE0 show OHCLASS: True,BELTorCHAIN OHCLASS: 0,BELTorCHAIN OHCLASS: 1,RIM_STYLE front OHCLASS: DISC,RIM_STYLE front OHCLASS: SPOKED,RIM_STYLE front OHCLASS: TRISPOKE,RIM_STYLE rear OHCLASS: DISC,RIM_STYLE rear OHCLASS: SPOKED,RIM_STYLE rear OHCLASS: TRISPOKE
776,405.0,70.0,565.6,73.0,185.0,45.0,580.0,74.0,654.397017173834,40.0,27.0,36.5,23.5,11.5,15.0,9.0,35.3,48.3,47.7,330.0,300.0,16.0,18.0,0.0,0.0,130.0,2,0.9,1.1,0.9,1.2,1.0,0.9,582.0,23.0,622.0,23.0,582.0,622.0,0.0,67.3,36.0,692.0,28.6,1.0,1.0,8,2,0.0,204,204,255,1,80.0,80.0,278.0,718.0,34.9,300,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
777,440.0,65.0,565.6,72.0,117.4,45.0,553.5,73.0,694.8757617521848,40.0,28.6,36.5,23.35,13.0,15.0,9.0,34.5,48.5,47.8,330.0,300.0,16.0,18.0,0.0,0.0,130.0,2,0.9,1.1,0.9,1.2,1.0,0.9,582.0,51.0,618.0,51.0,582.0,618.0,0.0,68.0,36.0,692.0,28.6,1.0,1.0,0,0,0.0,102,102,102,1,80.0,80.0,278.0,718.0,38.0,300,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
778,405.0,67.0,565.6,73.0,161.1,45.0,589.1,74.0,661.9042477565065,40.0,25.4,36.5,23.35,13.0,15.0,9.0,33.1,19.1,38.5,330.0,300.0,16.0,18.0,0.0,0.0,130.0,2,0.9,1.1,0.9,1.2,1.0,0.9,582.0,23.0,622.0,23.0,582.0,622.0,0.0,68.0,31.8,692.0,28.6,1.0,1.0,8,1,0.0,255,153,0,1,80.0,80.0,278.0,718.0,28.6,300,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
779,405.0,70.0,565.6,73.0,185.0,45.0,540.0,74.0,654.397017173834,40.0,28.6,36.5,23.5,13.0,15.0,9.0,35.3,48.3,47.7,330.0,300.0,16.0,18.0,0.0,0.0,130.0,2,0.9,1.1,0.9,1.2,1.0,0.9,582.0,23.0,622.0,23.0,582.0,622.0,0.0,67.3,36.0,692.0,28.6,1.0,1.0,8,2,0.0,204,204,255,1,80.0,80.0,278.0,718.0,34.9,300,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
780,430.0,42.5,565.6,68.0,103.8,32.0,380.0,68.0,700.6039110617493,55.0,27.0,15.9,17.0,13.5,15.0,9.0,35.0,35.0,25.0,330.0,300.0,16.0,18.0,0.0,0.0,135.0,2,0.9,1.1,0.9,1.2,1.0,0.9,582.0,60.0,559.0,60.0,582.0,559.0,0.0,68.0,42.0,692.0,28.6,1.0,1.0,0,0,0.0,204,204,255,1,80.0,80.0,278.0,590.0,34.9,300,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
781,430.0,37.5,565.6,67.5,152.2,35.0,450.0,67.5,686.6103218868474,55.0,27.0,36.5,17.0,17.0,15.0,9.0,40.0,40.0,30.0,330.0,300.0,16.0,18.0,0.0,0.0,135.0,2,0.9,1.1,0.9,1.2,1.0,0.9,582.0,60.0,559.0,60.0,582.0,559.0,0.0,68.0,42.0,692.0,28.6,1.0,1.0,0,0,0.0,51,0,0,1,80.0,80.0,278.0,620.0,34.9,300,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
782,441.0,60.0,565.6,71.5,150.0,45.0,550.0,73.0,688.2110624694662,40.0,28.6,36.5,23.35,13.0,15.0,9.0,35.7,48.2,47.4,330.0,300.0,16.0,18.0,0.0,0.0,130.0,2,0.9,1.1,0.9,1.2,1.0,0.9,582.0,23.0,622.0,23.0,582.0,622.0,0.0,68.0,45.0,692.0,31.8,1.0,1.0,9,1,0.0,255,255,255,1,80.0,80.0,278.0,733.0,34.9,300,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
783,405.0,70.0,565.6,73.0,145.0,45.0,515.0,74.0,653.6386402787729,40.0,28.6,36.5,23.35,13.0,15.0,9.0,34.0,49.0,49.9,330.0,300.0,16.0,18.0,0.0,0.0,130.0,2,0.9,1.1,0.9,1.2,1.0,0.9,582.0,23.0,622.0,23.0,582.0,622.0,0.0,68.0,45.0,692.0,31.8,1.0,1.0,8,1,0.0,204,204,255,1,80.0,80.0,278.0,718.0,34.9,300,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
784,405.04,70.0,565.6,74.5,145.0,46.0,626.3,74.0,654.2993180441566,40.0,28.6,36.5,17.85,13.0,15.0,9.0,38.9,46.3,50.8,330.0,300.0,16.0,18.0,0.0,0.0,120.0,2,0.9,1.1,0.9,1.2,1.0,0.9,582.0,23.0,622.0,23.0,582.0,622.0,0.0,68.0,45.0,692.0,31.8,1.0,1.0,0,1,0.0,102,102,102,1,80.0,80.0,278.0,718.0,34.9,300,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
785,405.0,70.0,565.6,73.0,145.0,45.0,516.1,78.0,635.6312283575455,40.0,28.6,36.5,23.35,13.0,15.0,9.0,33.9,50.1,51.8,330.0,300.0,16.0,18.0,0.0,0.0,130.0,2,0.9,1.1,0.9,1.2,1.0,0.9,582.0,23.0,622.0,23.0,582.0,622.0,0.0,68.0,45.0,692.0,31.8,1.0,1.0,8,1,0.0,102,255,255,1,80.0,80.0,278.0,649.0,34.9,300,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
786,398.0,60.0,565.6,73.0,160.8,45.0,606.6,73.0,640.164608140573,40.0,28.6,36.5,23.35,13.0,15.0,9.0,38.5,46.6,49.8,330.0,300.0,16.0,18.0,0.0,0.0,120.0,2,0.9,1.1,0.9,1.2,1.0,0.9,582.0,23.0,622.0,23.0,582.0,622.0,0.0,68.0,45.0,692.0,31.8,1.0,1.0,0,0,0.0,255,255,204,1,80.0,80.0,278.0,730.0,34.9,300,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
787,380.0,60.0,565.6,73.0,180.0,45.0,577.0,74.0,598.0132508928724,40.0,28.6,34.9,17.0,13.0,15.0,9.0,36.8,47.0,43.9,330.0,300.0,16.0,18.0,0.0,0.0,130.0,2,0.9,1.1,0.9,1.2,1.0,0.9,539.0,23.0,559.0,23.0,539.0,559.0,0.0,68.0,36.0,692.0,31.8,1.0,1.0,8,1,0.0,204,204,255,1,80.0,80.0,278.0,718.0,34.9,300,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
788,405.0,70.0,565.6,71.5,100.0,45.0,358.0,78.5,647.6082306952948,40.0,28.6,36.5,23.35,13.0,15.0,9.0,25.7,58.0,54.6,330.0,300.0,16.0,18.0,0.0,0.0,135.0,2,0.9,1.1,0.9,1.2,1.0,0.9,582.0,23.0,622.0,23.0,582.0,622.0,0.0,68.0,45.0,692.0,31.8,1.0,1.0,6,0,0.0,0,0,0,1,80.0,80.0,250.0,420.0,34.9,300,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
789,420.0,70.0,565.6,71.5,100.0,45.0,689.9,73.5,655.2935813707385,40.0,25.4,36.5,22.2,13.75,15.0,9.0,34.0,158.9,38.0,330.0,300.0,16.0,18.0,0.0,0.0,130.0,2,0.9,1.1,0.9,1.2,1.0,0.9,582.0,23.0,622.0,23.0,582.0,622.0,0.0,68.0,31.8,692.0,28.6,1.0,1.0,10,1,0.0,102,102,102,1,80.0,80.0,278.0,715.0,28.6,300,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
790,405.0,78.0,565.6,73.5,131.4,40.0,580.0,75.0,668.8439637200014,38.1,25.4,34.0,17.35,10.5,15.0,10.6,27.9,19.3,36.3,330.0,300.0,16.0,18.0,0.0,0.0,130.0,2,0.9,1.1,0.9,1.2,1.0,0.9,615.0,23.0,622.0,32.0,615.0,622.0,0.0,68.0,31.7,692.0,28.6,1.0,1.0,9,1,0.0,255,255,255,1,80.0,80.0,278.0,730.0,28.6,300,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
791,405.0,70.0,565.6,73.0,152.9,45.0,490.7,74.0,607.6153931201081,40.0,28.6,36.5,23.35,13.0,15.0,9.0,31.3,50.7,56.0,330.0,300.0,16.0,18.0,0.0,0.0,130.0,2,0.9,1.1,0.9,1.2,1.0,0.9,582.0,23.0,622.0,23.0,582.0,622.0,0.0,68.0,45.0,692.0,31.8,1.0,1.0,8,1,0.0,204,204,255,1,80.0,80.0,278.0,671.0,34.9,300,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
792,370.0,40.0,565.6,73.5,100.0,45.0,500.0,80.0,620.3661941941803,40.0,28.6,36.5,23.35,13.0,15.0,9.0,35.0,22.6,43.2,330.0,300.0,16.0,18.0,0.0,0.0,120.0,2,0.9,1.1,0.9,1.2,1.0,0.9,582.0,23.0,622.0,23.0,582.0,622.0,0.0,68.0,45.0,692.0,31.8,1.0,1.0,0,0,0.0,102,102,102,1,80.0,80.0,278.0,718.0,34.9,300,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
793,405.0,70.0,565.6,73.0,145.0,45.0,515.0,74.0,653.6386402787729,40.0,28.6,36.5,23.35,13.0,15.0,9.0,34.0,49.0,49.9,330.0,300.0,16.0,18.0,0.0,0.0,130.0,2,0.9,1.1,0.9,1.2,1.0,0.9,582.0,23.0,622.0,23.0,582.0,622.0,0.0,68.0,45.0,692.0,31.8,1.0,1.0,8,1,0.0,153,0,51,1,80.0,80.0,278.0,718.0,34.9,300,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
794,380.0,60.0,565.6,74.0,162.5,45.0,515.1,74.0,668.3888453198858,40.0,28.6,36.5,23.35,13.0,15.0,9.0,33.4,49.1,48.4,330.0,300.0,16.0,18.0,0.0,0.0,120.0,2,0.9,1.1,0.9,1.2,1.0,0.9,586.0,38.0,622.0,38.0,586.0,622.0,0.0,68.0,45.0,692.0,31.8,1.0,1.0,8,0,0.0,255,255,255,1,80.0,80.0,278.0,718.0,34.9,300,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
795,380.0,60.0,565.6,74.0,159.6,45.0,515.1,74.0,665.8606604551396,40.0,28.6,36.5,23.35,13.0,15.0,9.0,33.4,49.1,48.4,330.0,300.0,16.0,18.0,0.0,0.0,120.0,2,0.9,1.1,0.9,1.2,1.0,0.9,586.0,38.0,622.0,38.0,586.0,622.0,0.0,68.0,45.0,692.0,31.8,1.0,1.0,8,0,0.0,255,255,255,1,80.0,80.0,278.0,718.0,34.9,300,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
796,380.0,60.0,565.6,74.0,159.6,45.0,515.1,74.0,665.8606604551396,40.0,28.6,36.5,23.35,13.0,15.0,9.0,33.4,49.1,48.4,330.0,300.0,16.0,18.0,0.0,0.0,120.0,2,0.9,1.1,0.9,1.2,1.0,0.9,586.0,38.0,622.0,38.0,586.0,622.0,0.0,68.0,45.0,692.0,31.8,1.0,1.0,0,0,0.0,204,204,204,1,80.0,80.0,278.0,718.0,34.9,300,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
797,280.0,-30.0,565.6,73.0,334.4,110.0,551.0,72.0,541.989598316328,40.0,28.6,36.5,23.35,13.0,15.0,9.0,30.0,35.0,38.0,330.0,300.0,16.0,18.0,0.0,0.0,135.0,2,0.9,1.1,0.9,1.2,1.0,0.9,390.0,23.0,406.0,23.0,390.0,406.0,0.0,68.0,45.0,692.0,31.8,1.0,1.0,8,0,0.0,153,255,255,1,80.0,80.0,278.0,758.0,34.9,350,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
798,405.0,65.0,565.6,71.0,130.0,15.0,480.0,72.5,623.4920337663293,40.0,28.6,36.5,23.35,13.0,15.0,9.0,34.8,12.9,48.0,330.0,300.0,16.0,18.0,0.0,0.0,130.0,2,0.9,1.1,0.9,1.2,1.0,0.9,582.0,23.0,622.0,23.0,582.0,622.0,0.0,68.0,45.0,692.0,31.8,1.0,1.0,7,1,0.0,255,255,255,1,80.0,80.0,278.0,680.0,34.9,300,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
799,408.0,68.0,565.6,71.0,115.0,15.0,480.0,72.5,612.8346883271814,40.0,28.6,36.5,23.35,13.0,15.0,9.0,35.7,12.5,48.9,330.0,300.0,16.0,18.0,0.0,0.0,130.0,2,0.9,1.1,0.9,1.2,1.0,0.9,582.0,23.0,622.0,23.0,582.0,622.0,0.0,68.0,45.0,692.0,31.8,1.0,1.0,7,1,0.0,255,255,255,1,80.0,80.0,278.0,680.0,34.9,300,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
800,405.0,65.0,565.6,71.0,110.0,30.0,500.0,74.5,629.4720082098244,40.0,28.6,36.5,23.35,13.0,15.0,9.0,38.6,27.5,49.7,330.0,300.0,16.0,18.0,0.0,0.0,130.0,2,0.9,1.1,0.9,1.2,1.0,0.9,582.0,23.0,622.0,23.0,582.0,622.0,0.0,68.0,45.0,692.0,31.8,1.0,1.0,7,1,0.0,255,255,255,1,80.0,80.0,278.0,680.0,34.9,300,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
801,355.0,24.0,565.6,71.0,115.0,55.0,285.0,74.0,602.7629383455799,40.0,28.6,36.5,23.5,16.5,15.0,9.0,18.5,57.2,47.7,330.0,300.0,16.0,18.0,0.0,0.0,130.0,2,0.9,1.1,0.9,1.2,1.0,0.9,480.0,23.0,482.0,23.0,480.0,482.0,0.0,68.0,42.0,692.0,31.8,1.0,1.0,0,1,0.0,34,162,227,1,80.0,80.0,278.0,718.0,36.0,300,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
802,435.0,30.0,565.6,72.0,135.0,300.0,715.0,73.5,669.6279437951865,50.8,28.6,38.05,23.35,14.5,15.0,9.0,30.0,300.0,35.0,330.0,300.0,16.0,18.0,0.0,0.0,135.0,2,0.9,1.1,0.9,1.2,1.0,0.9,582.0,55.8,622.0,55.8,582.0,622.0,0.0,68.0,38.1,692.0,28.6,1.0,1.0,9,1,0.0,204,204,204,1,80.0,80.0,280.0,755.0,38.0,10,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
803,419.5,70.0,565.6,73.0,100.0,45.0,315.5,74.0,657.9483964349224,40.0,32.7,36.5,23.35,16.5,15.0,9.0,27.3,65.5,57.7,330.0,300.0,16.0,18.0,0.0,0.0,130.0,2,0.9,1.1,0.9,1.2,1.0,0.9,582.0,23.0,550.0,23.0,582.0,550.0,0.0,68.0,45.0,692.0,40.8,1.0,1.0,6,0,0.0,153,153,0,1,80.0,80.0,278.0,500.0,34.9,300,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
804,370.0,16.0,565.6,72.5,100.6,45.0,340.0,71.5,512.4517131143658,40.0,28.6,36.5,23.35,13.0,15.0,9.0,34.6,40.0,60.0,330.0,300.0,16.0,18.0,0.0,0.0,120.0,2,0.9,1.1,0.9,1.2,1.0,0.9,467.0,25.0,507.0,25.0,467.0,507.0,0.0,68.0,45.0,500.0,31.8,1.0,1.0,6,2,0.0,0,0,0,1,80.0,80.0,230.0,550.0,40.0,350,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
805,405.0,70.0,565.6,73.0,145.0,45.0,451.0,74.0,653.6386402787729,40.0,28.6,36.5,23.35,13.0,15.0,9.0,30.9,51.0,49.9,330.0,300.0,16.0,18.0,0.0,0.0,135.0,2,0.9,1.1,0.9,1.2,1.0,0.9,582.0,23.0,550.0,23.0,582.0,550.0,0.0,68.0,45.0,692.0,31.8,1.0,1.0,7,0,1.0,0,0,0,1,80.0,80.0,278.0,650.0,40.9,300,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
806,370.0,1.0,565.6,69.6,145.0,45.0,263.8,72.5,585.3267644331778,40.0,44.6,53.0,25.35,24.0,15.0,9.0,32.8,63.8,63.8,330.0,300.0,16.0,18.0,0.0,0.0,130.0,2,0.9,1.1,0.9,1.2,1.0,0.9,450.0,23.0,480.0,23.0,450.0,480.0,0.0,68.0,45.0,692.0,31.8,1.0,1.0,0,0,0.0,255,255,255,1,80.0,80.0,200.0,380.0,34.9,150,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
807,405.0,70.0,565.6,73.0,145.0,45.0,515.0,74.0,653.6386402787729,40.0,28.6,36.5,23.35,13.0,15.0,9.0,34.0,49.0,49.9,330.0,300.0,16.0,18.0,0.0,0.0,130.0,2,0.9,1.1,0.9,1.2,1.0,0.9,582.0,23.0,622.0,23.0,582.0,622.0,0.0,68.0,45.0,692.0,31.8,1.0,1.0,8,1,0.0,204,204,255,1,80.0,80.0,278.0,718.0,34.9,300,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
808,435.0,65.0,565.6,72.0,100.0,300.0,715.0,74.0,697.527308737004,50.8,28.6,38.05,23.35,14.5,15.0,9.0,22.0,300.0,37.0,330.0,300.0,16.0,18.0,0.0,0.0,135.0,2,0.9,1.1,0.9,1.2,1.0,0.9,582.0,55.8,622.0,55.8,582.0,622.0,0.0,68.0,38.1,692.0,28.6,1.0,1.0,9,1,0.0,204,204,204,1,80.0,80.0,280.0,755.0,38.0,10,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
809,405.0,65.0,565.6,73.5,145.0,100.0,515.1,75.5,652.4417621115798,40.0,28.6,36.5,23.35,13.0,15.0,9.0,33.8,49.1,50.2,330.0,300.0,16.0,18.0,0.0,0.0,120.0,2,0.9,1.1,0.9,1.2,1.0,0.9,582.0,23.0,622.0,23.0,582.0,622.0,0.0,68.0,45.0,692.0,31.8,1.0,1.0,0,0,0.0,153,0,0,1,60.0,60.0,278.0,718.0,34.9,300,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
