,SSB_Include,CSB_Include,Material,CS Length,BB Drop,Stack,SS E,ST Angle,BB OD,TT OD,HT OD,DT OD,CS OD,SS OD,ST OD,CS F,HT LX,ST UX,HT UX,HT Angle,HT Length,ST Length,BB Length,Dropout Offset,SSB OD,CSB OD,SSB Offset,CSB Offset,SS Z,SS Thickness,CS Thickness,TT Thickness,BB Thickness,HT Thickness,ST Thickness,DT Thickness,DT Length,Sim 1 Dropout X Disp.,Sim 1 Dropout Y Disp.,Sim 1 Bottom Bracket X Disp.,Sim 1 Bottom Bracket Y Disp.,Sim 2 Bottom Bracket Z Disp.,Sim 3 Bottom Bracket Y Disp.,Sim 3 Bottom Bracket X Rot.,Sim 1 Safety Factor,Sim 3 Safety Factor,Model Mass,batch
407,0,0,Titanium,0.375,0.045,0.5656,0.06,74.0000202554444,0.04,0.0286,0.045,0.0365,0.02335,0.015,0.0318,0.015,0.0457,0.0398,0.0309,71.0,0.1384,0.4498,0.068,0.13,0.015848936170212168,0.017758970309539254,0.33,0.35,0.0112,0.000807,0.003341,0.006605,0.002355,0.001418,0.002002,0.00421,0.577332,-0.003482,0.00572,-0.003876,0.0029,0.001124,-0.0026045,0.00312142857142857,3.73,3.734,3.32,3_1
408,0,0,Aluminum,0.407,0.065,0.5656,0.09,73.49999998763374,0.04,0.0286,0.045,0.0365,0.02335,0.013,0.0318,0.015,0.0501,0.0477,0.036,73.0,0.1058,0.5,0.068,0.13,0.015848936170212168,0.017758970309539254,0.33,0.35,0.009,0.009404,0.005686,0.001317,0.006429,0.00081977,0.002217,0.004268,0.646698,0.03345,-0.05799,0.03919,-0.02802,0.001824,-0.009233000000000002,0.004842857142857141,0.2438,0.7261,2.27,3_2
409,0,0,Steel,0.385,0.07,0.5656,0.175,77.00002727074938,0.04,0.0256,0.035,0.0325,0.02335,0.013,0.0288,0.015,0.0499,0.049,0.034,72.0,0.145,0.649,0.068,0.13,0.015848936170212168,0.017758970309539254,0.33,0.35,0.009,0.009342,0.001979,0.007404,0.004216,0.001001,0.001302,0.003007,0.644807,0.01481,-0.02817,0.01775,-0.01497,0.0009577,-0.005363,0.002942857142857143,0.3245,1.021,5.7,1_2
411,0,0,Steel,0.42,0.065,0.5656,0.12,69.99997270451806,0.04,0.0243,0.0365,0.0365,0.02335,0.0145,0.0286,0.015,0.045,0.12,0.02,70.0,0.1,0.44,0.073,0.135,0.015848936170212168,0.017758970309539254,0.33,0.35,0.009,0.005486,0.001594,0.002479,0.004341,0.005304,0.002869,0.004148,0.667958,0.01435,-0.02557,0.01684,-0.01283,0.0009826,-0.0043774999999999994,0.002607142857142856,0.3674,1.068,5.75,1_2
412,0,0,Titanium,0.435,0.073,0.5656,0.045,73.49999998763374,0.04,0.0286,0.045,0.0365,0.02335,0.013,0.0318,0.015,0.0514,0.0485,0.0351,72.0,0.115,0.5182,0.068,0.135,0.015848936170212168,0.017758970309539254,0.33,0.35,0.009,0.001257,0.001213,0.007442,0.005088,0.00053794,0.001206,0.001926,0.657384,0.02518,-0.04778,0.03019,-0.02324,0.002714,-0.0077385,0.006035714285714287,0.8008,2.387,2.83,3_1
413,0,0,Steel,0.425,0.055,0.5656,0.045,72.99997971982306,0.04,0.0286,0.04,0.03495,0.0185,0.013,0.0286,0.015,0.0416,0.0322,0.0391,70.5,0.1201,0.54,0.068,0.13,0.015848936170212168,0.017758970309539254,0.33,0.35,0.009,0.001306,0.000639,0.002425,0.008902,0.0007077,0.00082881,0.00052205,0.632196,0.0282,-0.04991,0.03209,-0.02451,0.004054,-0.008053000000000001,0.008000000000000007,0.2522,0.7588,2.66,1_2
414,0,0,Steel,0.425,0.055,0.5656,0.2,72.50001674779189,0.04,0.0317,0.045,0.03515,0.025,0.01275,0.0286,0.015,0.0484,0.1893,0.0423,71.0,0.12,0.69,0.068,0.13,0.015848936170212168,0.017758970309539254,0.33,0.35,0.009,0.003511,0.000803,0.005867,0.00253,0.002065,0.001643,0.001011,0.63849,0.01486,-0.02659,0.01724,-0.01263,0.001975,-0.004197,0.004714285714285711,0.3977,1.209,5.21,1_2
415,0,0,Steel,0.415,0.048,0.5656,0.045,74.49998322747555,0.04,0.0292,0.045,0.0365,0.022,0.017,0.0286,0.015,0.0529,0.09,0.03,70.0,0.1151,0.48,0.068,0.135,0.015848936170212168,0.017758970309539254,0.33,0.35,0.008,0.003589,0.001447,0.00955,0.003445,0.001299,0.001218,0.002621,0.660277,-0.003494,0.0068,-0.003913,0.003542,0.001209,-0.0034200000000000003,0.002971428571428572,1.681,1.61,6.39,1_2
416,0,0,Steel,0.4,0.07,0.5656,0.175,75.00000349528622,0.04,0.0256,0.035,0.0325,0.02335,0.013,0.0288,0.015,0.0499,0.049,0.034,73.0,0.1609,0.609,0.068,0.13,0.015848936170212168,0.017758970309539254,0.33,0.35,0.009,0.009634,0.004684,0.000501,0.00128,0.004509,0.001063,0.001289,0.682346,0.04967,-0.1064,0.05988,-0.06048,0.00119,-0.022574999999999998,0.0036428571428571426,0.1423,0.3573,4.4,1_2
417,0,0,Steel,0.275,0.025,0.5656,0.045,71.49997621217057,0.04,0.0286,0.045,0.0365,0.02335,0.013,0.0318,0.015,0.0464,0.031,0.0255,72.1,0.12,0.251,0.068,0.13,0.015848936170212168,0.017758970309539254,0.33,0.35,0.009,0.001359,0.001608,0.001148,0.003653,0.002304,0.00345,0.00253,0.485268,0.01792,-0.0391,0.02168,-0.0219,0.00102,-0.008095,0.003014285714285705,0.3285,0.8735,4.09,1_2
418,0,0,Steel,0.405,0.068,0.5656,0.045,72.99997971982306,0.04,0.0286,0.036,0.0365,0.02335,0.013,0.0318,0.015,0.0441,0.022,0.0367,73.0,0.161,0.582,0.068,0.13,0.015848936170212168,0.017758970309539254,0.33,0.35,0.009,0.00169,0.001383,0.007286,0.00101,0.00091549,0.005265,0.00067533,0.658594,0.01969,-0.04065,0.02364,-0.02282,0.00197,-0.0084135,0.004850000000000005,0.3137,0.8739,4.48,1_2
419,0,0,Titanium,0.41,0.07,0.5656,0.045,75.99998673512805,0.08,0.0327,0.0318,0.0365,0.025,0.0165,0.0289,0.015,0.0431,0.07,0.0303,76.0,0.14,0.64,0.068,0.12,0.015848936170212168,0.017758970309539254,0.33,0.35,0.009,0.001119,0.000656,0.000664,0.00080139,0.004952,0.00759,0.00066943,0.646777,0.08137,-0.1584,0.1013,-0.07715,0.007108,-0.034485,0.020928571428571442,0.2912,0.5794,1.51,1_2
420,0,0,Steel,0.42,0.065,0.5656,0.12,71.00001324013941,0.04,0.0243,0.0365,0.0365,0.02335,0.0145,0.0286,0.015,0.045,0.12,0.02,70.0,0.105,0.48,0.073,0.135,0.015848936170212168,0.017758970309539254,0.33,0.35,0.009,0.002886,0.003336,0.003884,0.001561,0.003445,0.009705,0.001942,0.707556,0.02471,-0.04779,0.02912,-0.02581,0.001156,-0.009275,0.0031714285714285707,0.2835,0.7254,5.31,1_2
421,0,0,Steel,0.425,0.07,0.5656,0.055,72.99997971982306,0.04,0.0302,0.045,0.0365,0.02125,0.01275,0.0286,0.015,0.0518,0.0291,0.0461,70.5,0.125,0.54,0.068,0.13,0.015848936170212168,0.017758970309539254,0.33,0.35,0.009,0.000749,0.004038,0.009377,0.004038,0.004646,0.00060649,0.002499,0.649735,0.01054,-0.01994,0.01262,-0.009754,0.001017,-0.003293,0.0026714285714285724,0.5042,1.632,6.74,1_2
422,0,0,Steel,0.365,0.01,0.5656,0.04,70.49999297232874,0.04,0.0286,0.045,0.0365,0.02585,0.01475,0.0318,0.015,0.0467,0.04,0.0161,70.5,0.115,0.29,0.068,0.13,0.015848936170212168,0.017758970309539254,0.33,0.35,0.009,0.000535,0.000619,0.006811,0.008421,0.002857,0.00058514,0.003405,0.589477,-0.002147,0.00328,-0.002328,0.001526,0.000778,-0.0013935,0.002121428571428571,0.9866,1.719,4.8,1_2
423,0,0,Steel,0.41,0.05,0.5656,0.055,73.49999998763374,0.04,0.027,0.0317,0.0365,0.02335,0.013,0.0317,0.015,0.0399,0.0452,0.0346,73.5,0.1419,0.58,0.068,0.13,0.015848936170212168,0.017758970309539254,0.33,0.35,0.009,0.000532,0.000703,0.001008,0.001809,0.001177,0.00111,0.001452,0.650899,-0.007478,0.01557,-0.008313,0.00881,0.00196,-0.0100585,0.004735714285714288,0.8031,0.6504,2.48,1_2
424,0,0,Titanium,0.405,0.07,0.5656,0.045,78.49997348262237,0.04,0.055,0.055,0.0365,0.0285,0.0215,0.0318,0.015,0.04,0.05,0.05,73.0,0.1042,0.55,0.068,0.13,0.015848936170212168,0.017758970309539254,0.33,0.35,0.009,0.001362,0.000735,0.002112,0.008065,0.002168,0.00081142,0.00078343,0.645655,0.01052,-0.01882,0.0124,-0.009277,0.002783,-0.003385,0.0068285714285714295,1.309,3.886,2.44,1_2
425,0,0,Titanium,0.407,0.07,0.5656,0.04,72.50001674779189,0.075,0.0286,0.05,0.04,0.02335,0.013,0.0318,0.015,0.0442,0.0344,0.0236,72.0,0.0983,0.4394,0.068,0.13,0.015848936170212168,0.017758970309539254,0.33,0.35,0.009,0.001069,0.002092,0.008747,0.003761,0.005774,0.008154,0.001813,0.62298,0.01831,-0.02981,0.02268,-0.01271,0.002065,-0.0041294999999999995,0.004921428571428567,0.831,3.05,3.12,1_2
426,0,0,Titanium,0.407,0.07,0.5656,0.04,72.50001674779189,0.075,0.0286,0.05,0.04,0.02335,0.013,0.0318,0.015,0.0442,0.0344,0.0236,72.0,0.0983,0.4394,0.068,0.13,0.015848936170212168,0.017758970309539254,0.33,0.35,0.009,0.001435,0.006514,0.000566,0.00051259,0.006947,0.006947,0.00097279,0.62298,0.05506,-0.08682,0.06423,-0.03528,0.002903,-0.008617,0.04861428571428571,0.2155,0.2846,2.42,1_2
427,0,0,Titanium,0.407,0.07,0.5656,0.04,72.50001674779189,0.075,0.0286,0.05,0.04,0.02335,0.013,0.0318,0.015,0.0442,0.0344,0.0236,72.0,0.0983,0.4394,0.068,0.13,0.015848936170212168,0.017758970309539254,0.33,0.35,0.009,0.008828,0.001359,0.000643,0.006493,0.003846,0.00154,0.00148,0.62298,0.03343,-0.05417,0.04107,-0.02333,0.002426,-0.007461,0.005757142857142852,0.6059,1.867,2.23,1_2
428,0,0,Steel,0.385,-0.025,0.5656,0.06,71.49997621217057,0.04,0.0286,0.045,0.0365,0.02335,0.015,0.0318,0.015,0.0529,0.0502,0.0315,72.5,0.118,0.32,0.068,0.12,0.015848936170212168,0.017758970309539254,0.33,0.35,0.0112,0.001378,0.002693,0.000537,0.00511,0.001013,0.005095,0.00059856,0.600285,-0.01317,0.01741,-0.01237,0.008546,0.00107,-0.0072840000000000005,0.0032857142857142816,0.5016,0.5655,2.7,1_2
430,0,0,Steel,0.445,0.04,0.5656,0.05,72.50001674779189,0.04,0.0286,0.04,0.0365,0.02335,0.013,0.0318,0.015,0.05,0.07,0.025,72.5,0.115,0.53,0.068,0.13,0.015848936170212168,0.017758970309539254,0.33,0.35,0.009,0.003051,0.00284,0.000861,0.006762,0.002164,0.007702,0.0005011,0.704668,-0.01746,0.03471,-0.01865,0.01913,0.001701,-0.021385,0.0042142857142857156,0.432,0.3791,3.86,1_2
431,0,0,Steel,0.4,0.07,0.5656,0.045,72.99997971982306,0.031,0.0306,0.045,0.0365,0.02335,0.013,0.0318,0.015,0.0523,0.047,0.0367,74.5,0.145,0.587,0.068,0.13,0.015848936170212168,0.017758970309539254,0.33,0.35,0.009,0.00185,0.003259,0.000583,0.00785,0.005374,0.001528,0.003653,0.647734,0.01359,-0.02625,0.01595,-0.01411,0.0006647,-0.004904,0.002142857142857142,0.381,1.075,5.48,1_2
433,0,0,Aluminum,0.43,0.03,0.5656,0.055,74.0000202554444,0.04,0.0327,0.045,0.0525,0.02485,0.0145,0.0349,0.018,0.07,0.045,0.03,73.0,0.145,0.495,0.073,0.135,0.015848936170212168,0.017758970309539254,0.33,0.35,0.009,0.000533,0.000813,0.001102,0.00064304,0.007164,0.001003,0.004133,0.618635,-0.003334,0.008559,-0.004492,0.003867,0.002025,-0.0031125,0.005007142857142855,0.9368,0.939,1.91,3_2
434,0,0,Aluminum,0.43,0.03,0.5656,0.055,73.49999998763374,0.04,0.0327,0.045,0.0525,0.02485,0.0145,0.0349,0.018,0.07,0.045,0.03,71.5,0.145,0.495,0.073,0.135,0.015848936170212168,0.017758970309539254,0.33,0.35,0.009,0.00079,0.001581,0.000894,0.002669,0.004103,0.00251,0.004722,0.662235,-0.003874,0.008478,-0.004396,0.004321,0.001433,-0.0043479999999999994,0.0029142857142857104,1.539,1.382,2.39,3_2
435,0,0,Steel,0.38,-0.02,0.5656,0.085,72.99997971982306,0.04,0.0286,0.045,0.0365,0.02335,0.013,0.0318,0.015,0.0482,0.0484,0.0337,75.0,0.1131,0.47,0.068,0.12,0.015848936170212168,0.017758970309539254,0.33,0.35,0.009,0.001835,0.000681,0.004389,0.002431,0.006553,0.001895,0.002452,0.609099,-0.003792,0.005606,-0.003681,0.002787,0.001173,-0.0024095,0.0028928571428571423,1.106,1.551,4.48,1_2
436,0,0,Steel,0.39,-0.01,0.5656,0.065,71.99999647998123,0.04,0.0296,0.045,0.037,0.02535,0.013,0.0348,0.015,0.0385,0.0659,0.0351,72.0,0.1307,0.2919,0.068,0.12,0.015848936170212168,0.017758970309539254,0.33,0.35,0.009,0.006589,0.002469,0.009373,0.00081827,0.001884,0.00070331,0.001054,0.614926,-0.003553,0.005638,-0.003524,0.003026,0.0008958,-0.0033885,0.003164285714285713,0.7964,1.024,5.46,1_2
437,0,0,Aluminum,0.385,0.04,0.5656,0.35,75.99998673512805,0.04,0.033,0.03,0.036,0.02335,0.013,0.08,0.015,0.02,0.0468,0.02,75.0,0.08,0.6068,0.068,0.13,0.015848936170212168,0.017758970309539254,0.33,0.35,0.009,0.000939,0.008857,0.005402,0.009697,0.002748,0.00816,0.001284,0.552412,-0.005374,0.007363,-0.00597,0.002625,0.001495,-0.0014689999999999998,0.001128571428571428,0.8973,1.446,4.9,3_2
438,0,0,Steel,0.39,-0.005,0.5656,0.055,74.0000202554444,0.04,0.0291,0.05,0.0405,0.02135,0.0155,0.0338,0.015,0.0449,0.0413,0.0361,72.5,0.1233,0.3813,0.068,0.13,0.015848936170212168,0.017758970309539254,0.33,0.35,0.009,0.001887,0.008053,0.000957,0.001182,0.002681,0.001268,0.003944,0.650405,-0.003118,0.005438,-0.003115,0.002997,0.0007208,-0.0033095,0.0017499999999999998,1.406,1.278,5.87,1_2
439,0,0,Steel,0.38,-0.02,0.5656,0.095,72.99997971982306,0.04,0.0286,0.045,0.0365,0.02385,0.0155,0.027,0.015,0.0482,0.0488,0.0337,75.0,0.1128,0.47,0.068,0.12,0.015848936170212168,0.017758970309539254,0.33,0.35,0.009,0.00397,0.001466,0.003101,0.004569,0.00962,0.007222,0.00056661,0.609099,-0.007279,0.009961,-0.0069,0.00502,0.001299,-0.004534,0.003799999999999996,0.8749,1.0,4.53,1_2
440,0,0,Steel,0.425,0.06,0.5656,0.045,71.99999647998123,0.068,0.0286,0.05,0.0365,0.02335,0.013,0.0286,0.015,0.0491,0.033,0.053,71.0,0.1328,0.408,0.073,0.135,0.015848936170212168,0.017758970309539254,0.33,0.35,0.009,0.008039,0.006676,0.000851,0.00051843,0.004223,0.00079993,0.00196,0.639722,0.02343,-0.04246,0.02745,-0.01888,0.00134,-0.005641,0.015071428571428569,0.1099,0.2444,5.33,1_2
441,0,0,Steel,0.425,0.025,0.5656,0.04,72.29999718151174,0.04,0.0286,0.04,0.0365,0.02335,0.013,0.0318,0.015,0.025,0.04,0.025,70.7,0.18,0.58,0.068,0.13,0.015848936170212168,0.017758970309539254,0.33,0.35,0.009,0.008065,0.002481,0.001595,0.00288,0.00053246,0.002272,0.001819,0.676219,-0.004633,0.01054,-0.004812,0.006574,0.001003,-0.009780500000000001,0.0030499999999999894,1.18,0.7719,4.66,1_2
443,0,0,Aluminum,0.405,0.07,0.5656,0.045,74.0000202554444,0.04,0.0436,0.055,0.0365,0.04335,0.013,0.0518,0.015,0.0777,0.0653,0.0468,73.0,0.145,0.5313,0.068,0.13,0.015848936170212168,0.017758970309539254,0.33,0.35,0.009,0.002876,0.003014,0.000913,0.002385,0.005941,0.00541,0.001621,0.640714,0.03258,-0.05818,0.03858,-0.02842,0.000703,-0.009562000000000001,0.001771428571428571,0.2478,0.7386,3.52,3_2
444,0,0,Titanium,0.415,0.07,0.5656,0.045,73.5,0.04,0.0336,0.045,0.0365,0.02335,0.013,0.0318,0.015,0.0435,0.0321,0.0278,73.0,0.1914,0.63,0.068,0.13,0.015848936170212168,0.017758970309539254,0.33,0.35,0.009,0.000979,0.000875,0.000569,0.00085592,0.008954,0.002998,0.003511,0.661965,0.02857,-0.06646,0.03518,-0.03847,0.0031,-0.014495000000000001,0.006357142857142858,0.5562,1.354,2.81,1_3
445,0,0,Titanium,0.415,0.0,0.5656,0.035,75.0,0.04,0.0286,0.045,0.0365,0.02585,0.014,0.0318,0.015,0.0507,0.024,0.0394,73.0,0.1209,0.43,0.068,0.13,0.015848936170212168,0.017758970309539254,0.33,0.35,0.009,0.002074,0.006519,0.000913,0.002878,0.00311,0.0007863,0.00055675,0.668648,-0.02883,0.04913,-0.0282,0.02692,0.001716,-0.028714999999999997,0.004928571428571425,0.927,0.8415,2.68,1_3
446,0,0,Titanium,0.417,0.0,0.5656,0.035,72.5,0.04,0.0286,0.045,0.0365,0.02585,0.014,0.0318,0.015,0.0524,0.0267,0.0387,73.5,0.1349,0.4437,0.068,0.13,0.015848936170212168,0.017758970309539254,0.33,0.35,0.009,0.002836,0.000724,0.002475,0.006322,0.004483,0.001591,0.00091282,0.651477,-0.01469,0.02541,-0.01459,0.01373,0.003036,-0.01464,0.008142857142857144,1.376,1.424,2.24,1_3
447,0,0,Titanium,0.425,-0.005,0.5656,0.035,73.0,0.04,0.0286,0.045,0.0365,0.02585,0.014,0.0318,0.015,0.0514,0.032,0.0388,72.5,0.1734,0.469,0.068,0.13,0.015848936170212168,0.017758970309539254,0.33,0.35,0.009,0.008974,0.007185,0.009855,0.004633,0.002191,0.007143,0.001,0.659744,-0.008843,0.01669,-0.008624,0.009734,0.001348,-0.012615000000000001,0.004071428571428566,1.651,1.539,4.59,1_3
448,0,0,Titanium,0.409,-0.01,0.5656,0.045,72.0,0.04,0.0286,0.045,0.0365,0.02585,0.014,0.0318,0.015,0.0526,0.0245,0.0375,72.5,0.1125,0.3745,0.068,0.13,0.015848936170212168,0.017758970309539254,0.33,0.35,0.009,0.001318,0.00635,0.001994,0.003501,0.001432,0.008941,0.001831,0.634839,-0.0119,0.01838,-0.01144,0.009263,0.001162,-0.008258999999999999,0.0035285714285714256,1.491,1.903,2.91,1_3
449,0,0,Titanium,0.42,0.0,0.5656,0.045,74.0,0.04,0.0286,0.045,0.0365,0.02585,0.014,0.0318,0.015,0.0504,0.0281,0.0387,73.0,0.1845,0.4781,0.068,0.13,0.015848936170212168,0.017758970309539254,0.33,0.35,0.009,0.001265,0.002053,0.000587,0.001766,0.003346,0.002397,0.008532,0.69164,-0.005766,0.01274,-0.005734,0.007713,0.001366,-0.011245,0.00378571428571428,2.598,1.536,3.83,1_3
450,0,0,Titanium,0.415,0.07,0.5656,0.045,73.5,0.04,0.0336,0.045,0.0365,0.02335,0.013,0.0318,0.015,0.0435,0.0321,0.0278,73.0,0.1914,0.63,0.068,0.13,0.015848936170212168,0.017758970309539254,0.33,0.35,0.009,0.004374,0.004381,0.009264,0.002212,0.00098965,0.001011,0.002719,0.661965,0.01588,-0.03613,0.01918,-0.02115,0.001563,-0.0079785,0.0044642857142857114,0.892,2.418,4.76,1_3
451,0,0,Steel,0.3683,-0.014,0.5656,0.037,77.0,0.04,0.0286,0.047,0.0365,0.02335,0.015,0.0318,0.015,0.0384,0.0358,0.0164,73.0,0.105,0.2758,0.068,0.135,0.015848936170212168,0.017758970309539254,0.33,0.35,0.009,0.002691,0.00106,0.001794,0.002553,0.001748,0.002221,0.002512,0.579859,-0.003309,0.00424,-0.003238,0.002045,0.0008743,-0.001716,0.0025285714285714278,1.025,1.502,3.4,1_3
452,0,0,Steel,0.422,0.06,0.5656,0.045,73.0,0.05,0.0286,0.047,0.0365,0.02335,0.013,0.0318,0.015,0.0483,0.0386,0.0571,71.0,0.142,0.4,0.1,0.13,0.015848936170212168,0.017758970309539254,0.33,0.35,0.009,0.00355,0.001602,0.003014,0.002441,0.00136,0.00061363,0.00053952,0.648338,0.02533,-0.0486,0.02988,-0.02465,0.001838,-0.00859,0.006728571428571429,0.257,0.678,3.63,1_3
454,0,0,Steel,0.36,-0.025,0.5656,0.045,68.1,0.04,0.0286,0.045,0.0365,0.02335,0.013,0.0318,0.015,0.0472,0.026,0.0376,73.0,0.1226,0.362,0.068,0.13,0.015848936170212168,0.017758970309539254,0.33,0.35,0.009,0.003483,0.001129,0.00448,0.001798,0.003314,0.0007155,0.002252,0.636747,-0.003919,0.006027,-0.003778,0.003367,0.0009563,-0.0038285000000000003,0.0028214285714285707,0.832,1.076,4.58,1_3
456,0,0,Steel,0.44,0.03982,0.5656,0.045,74.02165,0.04,0.0286,0.045,0.0365,0.02335,0.013,0.0318,0.015,0.0487,0.0486,0.0352,72.02165,0.175,0.57,0.068,0.13,0.015848936170212168,0.017758970309539254,0.33,0.35,0.009,0.000796,0.00138,0.001185,0.009027,0.00067188,0.008922,0.001279,0.673795,-0.006769,0.01517,-0.007349,0.008746,0.001384,-0.01114,0.004142857142857135,0.8916,0.6693,3.29,1_3
457,0,0,Steel,0.39,0.0325,0.5656,0.045,71.0,0.04,0.0286,0.045,0.0365,0.02335,0.013,0.0318,0.015,0.047,0.051,0.0313,69.0,0.1364,0.426,0.068,0.135,0.015848936170212168,0.017758970309539254,0.33,0.35,0.009,0.006654,0.008154,0.001525,0.00061139,0.001656,0.002104,0.00342,0.6447,-0.003705,0.007094,-0.004122,0.004019,0.0008046,-0.0045645,0.002835714285714284,1.013,0.8896,6.12,1_3
458,0,0,Steel,0.4405,0.06,0.5656,0.045,72.0,0.05,0.0286,0.045,0.0365,0.02335,0.013,0.0318,0.015,0.0523,0.0526,0.0343,71.0,0.1135,0.412,0.068,0.13,0.015848936170212168,0.017758970309539254,0.33,0.35,0.009,0.001357,0.001977,0.000935,0.002111,0.005593,0.00224,0.001018,0.653276,0.03271,-0.05936,0.03861,-0.02784,0.001731,-0.0092675,0.0041357142857142825,0.22,0.6681,3.35,1_3
459,0,0,Steel,0.36,0.03,0.5656,0.15,74.0,0.04,0.0286,0.045,0.0365,0.02335,0.013,0.0318,0.015,0.0478,0.0469,0.0376,74.0,0.18,0.58,0.068,0.135,0.015848936170212168,0.017758970309539254,0.33,0.35,0.009,0.00129,0.00093,0.000952,0.005254,0.007464,0.002859,0.007821,0.610177,-0.002014,0.004577,-0.002268,0.002427,0.0006406,-0.0029905,0.001892857142857143,1.32,1.415,6.34,1_3
460,0,0,Steel,0.44,0.069,0.5656,0.045,74.0,0.04,0.0286,0.037,0.0365,0.02335,0.013,0.0286,0.015,0.0517,0.0224,0.0371,73.0,0.1276,0.54,0.073,0.12,0.015848936170212168,0.017758970309539254,0.33,0.35,0.009,0.005032,0.000824,0.004711,0.00061588,0.001475,0.0091,0.006294,0.668246,0.01015,-0.02025,0.01228,-0.01013,0.001589,-0.0033545,0.005178571428571427,0.4971,0.5765,6.63,1_3
461,0,0,Steel,0.41,0.07,0.5656,0.21,72.0,0.04,0.0286,0.045,0.0365,0.02335,0.013,0.0318,0.015,0.0503,0.2033,0.0347,73.0,0.202,0.7433,0.068,0.13,0.015848936170212168,0.017758970309539254,0.33,0.35,0.009,0.00059,0.000893,0.000619,0.001732,0.006212,0.003481,0.0007046,0.649439,0.04093,-0.09468,0.04991,-0.05391,0.002217,-0.01999,0.00614285714285714,0.1558,0.4207,3.43,1_3
462,0,0,Steel,0.446,0.067,0.5656,0.057,73.0,0.04,0.0275,0.0365,0.0365,0.023,0.01325,0.0286,0.015,0.0525,0.06,0.0165,71.0,0.105,0.48,0.073,0.135,0.015848936170212168,0.017758970309539254,0.33,0.35,0.009,0.004303,0.002738,0.002173,0.001458,0.002135,0.00885,0.004901,0.71618,0.01589,-0.0318,0.01889,-0.01665,0.001138,-0.0058805,0.0026214285714285723,0.3632,0.9514,6.28,1_3
463,0,0,Steel,0.413,0.07,0.5656,0.21,72.0,0.04,0.0286,0.045,0.0365,0.02335,0.013,0.0318,0.015,0.0503,0.2033,0.0347,73.0,0.202,0.7433,0.068,0.13,0.015848936170212168,0.017758970309539254,0.33,0.35,0.009,0.001268,0.001003,0.000892,0.00087171,0.001493,0.00055879,0.001511,0.646674,0.02416,-0.05638,0.02984,-0.03179,0.001889,-0.011765000000000001,0.004357142857142865,0.233,0.6249,3.31,1_3
464,0,0,Steel,0.37,0.01,0.5656,0.04,75.0,0.04,0.0286,0.045,0.0365,0.02585,0.01475,0.0318,0.015,0.037,0.0395,0.0321,73.5,0.1,0.23,0.068,0.13,0.015848936170212168,0.017758970309539254,0.33,0.35,0.009,0.001568,0.003658,0.002338,0.001643,0.001745,0.005462,0.0034,0.5989,-0.003117,0.004522,-0.00317,0.002208,0.0005105,-0.0019485000000000001,0.0016642857142857136,0.9231,1.296,4.68,1_3
465,0,0,Steel,0.31,-0.01,0.5656,0.029,73.5,0.04,0.0286,0.045,0.0365,0.01985,0.015,0.0318,0.015,0.0306,0.026,0.0261,72.5,0.0884,0.206,0.068,0.135,0.015848936170212168,0.017758970309539254,0.33,0.35,0.0112,0.000632,0.003408,0.002826,0.004512,0.001217,0.005976,0.003408,0.5685,-0.002267,0.002727,-0.002247,0.001197,0.0005129,-0.0009525499999999999,0.0016921428571428558,1.138,1.468,3.77,1_3
466,0,0,Steel,0.44,0.075,0.5656,0.035,75.5,0.04,0.0286,0.045,0.0365,0.02585,0.014,0.0318,0.015,0.056,0.0247,0.0426,76.5,0.122,0.6247,0.068,0.13,0.015848936170212168,0.017758970309539254,0.33,0.35,0.009,0.005316,0.00276,0.008489,0.004408,0.001033,0.004014,0.001729,0.756542,0.02063,-0.0467,0.02475,-0.02614,0.0009929,-0.0094845,0.0026357142857142946,0.3393,0.9324,7.62,1_3
467,0,0,Steel,0.365,0.03,0.5656,0.18,74.0,0.04,0.0286,0.045,0.0365,0.02335,0.013,0.0318,0.015,0.0459,0.0468,0.038,74.0,0.1935,0.6,0.068,0.13,0.015848936170212168,0.017758970309539254,0.33,0.35,0.009,0.002602,0.000649,0.002981,0.002468,0.005017,0.00090352,0.00074487,0.636184,-0.004647,0.01017,-0.004997,0.006094,0.00172,-0.0094115,0.005021428571428574,0.6658,0.7732,4.08,1_3
468,0,0,Steel,0.38,0.05,0.5656,0.18,83.0,0.04,0.0286,0.045,0.0365,0.02335,0.013,0.0318,0.015,0.0487,0.0476,0.0361,74.0,0.16,0.6,0.068,0.13,0.015848936170212168,0.017758970309539254,0.33,0.35,0.009,0.007816,0.002465,0.007425,0.008941,0.00564,0.009606,0.00341,0.667483,-0.002331,0.005492,-0.002653,0.002981,0.0006299,-0.004086,0.002142857142857142,0.7791,1.328,7.56,1_3
469,0,0,Steel,0.38,0.07,0.5656,0.18,80.0,0.04,0.0286,0.045,0.0365,0.02335,0.013,0.0318,0.015,0.0487,0.0476,0.0361,74.0,0.18,0.6,0.068,0.13,0.015848936170212168,0.017758970309539254,0.33,0.35,0.009,0.006807,0.000565,0.001721,0.00095307,0.00057454,0.007029,0.0043,0.690411,0.01274,-0.02917,0.01572,-0.01733,0.001525,-0.006739500000000001,0.003092857142857144,0.3653,0.8188,4.88,1_3
